Date,Product_code,Quantity,Total_Sale
2023-09-14,B1002,5.0,100.0
2023-09-14,B1003,16.0,240.0
2023-09-14,D1003,11.0,110.0
2023-09-15,A1001,1.0,167.0
2023-09-15,A1002,2.0,200.0
2023-09-15,A1004,2.0,278.0
2023-09-15,A1034,1.0,350.0
2023-09-15,B1002,6.0,120.0
2023-09-15,B1003,14.0,210.0
2023-09-15,D1003,5.0,50.0
2023-09-16,A1001,2.0,300.0
2023-09-16,A1002,4.0,400.0
2023-09-16,A1004,3.0,417.0
2023-09-16,A1034,4.0,1400.0
2023-09-16,B1002,12.0,240.0
2023-09-16,B1003,17.0,255.0
2023-09-16,D1003,6.0,60.0
2023-09-17,A1001,1.0,167.0
2023-09-17,A1002,3.0,272.0
2023-09-17,A1004,3.0,349.0
2023-09-17,A1034,3.0,923.0
2023-09-17,B1002,10.0,209.0
2023-09-17,B1003,18.0,275.0
2023-09-17,D1003,8.0,75.0
2023-09-18,A1001,1.0,167.0
2023-09-18,A1002,4.0,400.0
2023-09-18,A1004,2.0,278.0
2023-09-18,A1034,3.0,923.0
2023-09-18,B1002,13.0,260.0
2023-09-18,B1003,24.0,360.0
2023-09-18,D1003,9.0,90.0
2023-09-19,A1001,2.0,300.0
2023-09-19,A1002,2.0,200.0
2023-09-19,A1004,3.0,417.0
2023-09-19,A1034,2.0,700.0
2023-09-19,B1002,11.0,220.0
2023-09-19,B1003,19.0,285.0
2023-09-19,D1003,8.0,80.0
2023-09-20,A1001,1.0,167.0
2023-09-20,A1002,4.0,400.0
2023-09-20,A1004,2.0,278.0
2023-09-20,A1034,4.0,1400.0
2023-09-20,B1002,13.0,260.0
2023-09-20,B1003,21.0,315.0
2023-09-20,D1003,9.0,90.0
2023-09-21,A1001,1.0,167.0
2023-09-21,A1002,2.0,200.0
2023-09-21,A1004,3.0,349.0
2023-09-21,A1034,3.0,923.0
2023-09-21,B1002,9.0,180.0
2023-09-21,B1003,16.0,240.0
2023-09-21,D1003,6.0,60.0
2023-09-22,A1001,2.0,300.0
2023-09-22,A1002,2.0,200.0
2023-09-22,A1004,2.0,278.0
2023-09-22,A1034,1.0,350.0
2023-09-22,B1002,6.0,120.0
2023-09-22,B1003,14.0,210.0
2023-09-22,D1003,10.0,100.0
2023-09-23,A1001,1.0,167.0
2023-09-23,A1002,3.0,272.0
2023-09-23,A1004,3.0,349.0
2023-09-23,A1034,3.0,923.0
2023-09-23,B1002,10.0,209.0
2023-09-23,B1003,18.0,275.0
2023-09-23,D1003,8.0,75.0
2023-09-24,A1001,1.0,167.0
2023-09-24,A1002,3.0,272.0
2023-09-24,A1004,3.0,349.0
2023-09-24,A1034,3.0,923.0
2023-09-24,B1002,10.0,209.0
2023-09-24,B1003,18.0,275.0
2023-09-24,D1003,8.0,75.0
2023-09-25,A1001,1.0,167.0
2023-09-25,A1002,6.0,600.0
2023-09-25,A1004,4.0,556.0
2023-09-25,A1034,3.0,1050.0
2023-09-25,B1002,14.0,280.0
2023-09-25,B1003,28.0,420.0
2023-09-25,D1003,13.0,130.0
2023-09-26,A1001,1.0,167.0
2023-09-26,A1002,1.0,100.0
2023-09-26,A1004,2.0,278.0
2023-09-26,A1034,3.0,923.0
2023-09-26,B1002,7.0,140.0
2023-09-26,B1003,17.0,255.0
2023-09-26,D1003,8.0,80.0
2023-09-27,A1001,6.0,900.0
2023-09-27,A1002,2.0,200.0
2023-09-27,A1004,2.0,278.0
2023-09-27,A1034,1.0,350.0
2023-09-27,B1002,12.0,240.0
2023-09-27,B1003,20.0,300.0
2023-09-27,D1003,11.0,110.0
2023-09-28,A1001,1.0,167.0
2023-09-28,A1002,4.0,400.0
2023-09-28,A1004,4.0,556.0
2023-09-28,A1034,2.0,700.0
2023-09-28,B1002,17.0,340.0
2023-09-28,B1003,26.0,390.0
2023-09-28,D1003,13.0,130.0
2023-09-29,A1001,2.0,300.0
2023-09-29,A1002,4.0,400.0
2023-09-29,A1004,2.0,278.0
2023-09-29,A1034,4.0,1400.0
2023-09-29,B1002,12.0,240.0
2023-09-29,B1003,23.0,345.0
2023-09-29,D1003,9.0,90.0
2023-09-30,A1001,1.0,167.0
2023-09-30,A1002,6.0,600.0
2023-09-30,A1004,4.0,556.0
2023-09-30,A1034,3.0,1050.0
2023-09-30,B1002,17.0,340.0
2023-09-30,B1003,29.0,435.0
2023-09-30,D1003,13.0,130.0
2023-10-01,A1001,1.0,167.0
2023-10-01,A1002,3.0,272.0
2023-10-01,A1004,3.0,349.0
2023-10-01,A1034,3.0,923.0
2023-10-01,B1002,10.0,209.0
2023-10-01,B1003,18.0,275.0
2023-10-01,D1003,8.0,75.0
2023-10-02,A1001,1.0,167.0
2023-10-02,A1002,3.0,300.0
2023-10-02,A1004,3.0,417.0
2023-10-02,A1034,4.0,1400.0
2023-10-02,B1002,10.0,200.0
2023-10-02,B1003,22.0,330.0
2023-10-02,D1003,6.0,60.0
2023-10-03,A1001,1.0,167.0
2023-10-03,A1002,2.0,200.0
2023-10-03,A1004,3.0,349.0
2023-10-03,A1034,2.0,700.0
2023-10-03,B1002,12.0,240.0
2023-10-03,B1003,22.0,330.0
2023-10-03,D1003,7.0,70.0
2023-10-04,A1001,1.0,167.0
2023-10-04,A1002,3.0,300.0
2023-10-04,A1004,2.0,278.0
2023-10-04,A1034,3.0,1050.0
2023-10-04,B1002,13.0,260.0
2023-10-04,B1003,17.0,255.0
2023-10-04,D1003,9.0,90.0
2023-10-05,A1001,1.0,150.0
2023-10-05,A1002,2.0,200.0
2023-10-05,A1004,3.0,417.0
2023-10-05,A1034,2.0,700.0
2023-10-05,B1002,6.0,120.0
2023-10-05,B1003,19.0,285.0
2023-10-05,D1003,8.0,75.0
2023-10-06,A1001,1.0,167.0
2023-10-06,A1002,3.0,272.0
2023-10-06,A1004,3.0,349.0
2023-10-06,A1034,3.0,923.0
2023-10-06,B1002,10.0,209.0
2023-10-06,B1003,18.0,275.0
2023-10-06,D1003,8.0,75.0
2023-10-07,A1001,1.0,167.0
2023-10-07,A1002,3.0,272.0
2023-10-07,A1004,3.0,349.0
2023-10-07,A1034,3.0,923.0
2023-10-07,B1002,10.0,209.0
2023-10-07,B1003,18.0,275.0
2023-10-07,D1003,8.0,75.0
2023-10-08,A1001,1.0,167.0
2023-10-08,A1002,3.0,272.0
2023-10-08,A1004,3.0,349.0
2023-10-08,A1034,3.0,923.0
2023-10-08,B1002,10.0,209.0
2023-10-08,B1003,18.0,275.0
2023-10-08,D1003,8.0,75.0
2023-10-09,A1001,1.0,167.0
2023-10-09,A1002,3.0,272.0
2023-10-09,A1004,3.0,349.0
2023-10-09,A1034,3.0,923.0
2023-10-09,B1002,10.0,209.0
2023-10-09,B1003,18.0,275.0
2023-10-09,D1003,8.0,75.0
2023-10-10,A1001,2.0,300.0
2023-10-10,A1002,3.0,272.0
2023-10-10,A1004,2.0,278.0
2023-10-10,A1034,2.0,700.0
2023-10-10,B1002,8.0,160.0
2023-10-10,B1003,15.0,225.0
2023-10-10,D1003,10.0,100.0
2023-10-11,A1001,1.0,150.0
2023-10-11,A1002,2.0,200.0
2023-10-11,A1004,2.0,278.0
2023-10-11,A1034,3.0,1050.0
2023-10-11,B1002,6.0,120.0
2023-10-11,B1003,19.0,285.0
2023-10-11,D1003,8.0,75.0
2023-10-12,A1001,1.0,167.0
2023-10-12,A1002,2.0,200.0
2023-10-12,A1004,3.0,349.0
2023-10-12,A1034,3.0,923.0
2023-10-12,B1002,9.0,180.0
2023-10-12,B1003,16.0,240.0
2023-10-12,D1003,6.0,60.0
2023-10-13,A1001,1.0,167.0
2023-10-13,A1002,4.0,400.0
2023-10-13,A1004,3.0,417.0
2023-10-13,A1034,3.0,1050.0
2023-10-13,B1002,13.0,260.0
2023-10-13,B1003,24.0,360.0
2023-10-13,D1003,9.0,90.0
2023-10-14,A1001,1.0,167.0
2023-10-14,A1002,3.0,272.0
2023-10-14,A1004,3.0,349.0
2023-10-14,A1034,3.0,923.0
2023-10-14,B1002,10.0,209.0
2023-10-14,B1003,18.0,275.0
2023-10-14,D1003,8.0,75.0
2023-10-15,A1001,1.0,167.0
2023-10-15,A1002,3.0,272.0
2023-10-15,A1004,3.0,349.0
2023-10-15,A1034,3.0,923.0
2023-10-15,B1002,10.0,209.0
2023-10-15,B1003,18.0,275.0
2023-10-15,D1003,8.0,75.0
2023-10-16,A1001,1.0,150.0
2023-10-16,A1002,6.0,600.0
2023-10-16,A1004,3.0,417.0
2023-10-16,A1034,4.0,1400.0
2023-10-16,B1002,9.0,180.0
2023-10-16,B1003,16.0,240.0
2023-10-16,D1003,8.0,75.0
2023-10-17,A1001,1.0,150.0
2023-10-17,A1002,3.0,272.0
2023-10-17,A1004,1.0,139.0
2023-10-17,A1034,4.0,1400.0
2023-10-17,B1002,9.0,180.0
2023-10-17,B1003,13.0,195.0
2023-10-17,D1003,10.0,100.0
2023-10-18,A1001,2.0,300.0
2023-10-18,A1002,4.0,400.0
2023-10-18,A1004,2.0,278.0
2023-10-18,A1034,4.0,1400.0
2023-10-18,B1002,12.0,240.0
2023-10-18,B1003,23.0,345.0
2023-10-18,D1003,9.0,90.0
2023-10-19,A1001,1.0,150.0
2023-10-19,A1002,2.0,200.0
2023-10-19,A1004,4.0,556.0
2023-10-19,A1034,3.0,1050.0
2023-10-19,B1002,6.0,120.0
2023-10-19,B1003,17.0,255.0
2023-10-19,D1003,8.0,75.0
2023-10-20,A1001,1.0,167.0
2023-10-20,A1002,3.0,272.0
2023-10-20,A1004,2.0,278.0
2023-10-20,A1034,1.0,350.0
2023-10-20,B1002,7.0,140.0
2023-10-20,B1003,13.0,195.0
2023-10-20,D1003,7.0,70.0
2023-10-21,A1001,1.0,167.0
2023-10-21,A1002,3.0,272.0
2023-10-21,A1004,3.0,349.0
2023-10-21,A1034,3.0,923.0
2023-10-21,B1002,10.0,209.0
2023-10-21,B1003,18.0,275.0
2023-10-21,D1003,8.0,75.0
2023-10-22,A1001,1.0,167.0
2023-10-22,A1002,3.0,272.0
2023-10-22,A1004,3.0,349.0
2023-10-22,A1034,3.0,923.0
2023-10-22,B1002,10.0,209.0
2023-10-22,B1003,18.0,275.0
2023-10-22,D1003,8.0,75.0
2023-10-23,A1001,1.0,167.0
2023-10-23,A1002,5.0,500.0
2023-10-23,A1004,2.0,278.0
2023-10-23,A1034,4.0,1400.0
2023-10-23,B1002,14.0,280.0
2023-10-23,B1003,24.0,360.0
2023-10-23,D1003,10.0,100.0
2023-10-24,A1001,2.0,300.0
2023-10-24,A1002,3.0,272.0
2023-10-24,A1004,3.0,417.0
2023-10-24,A1034,5.0,1750.0
2023-10-24,B1002,14.0,280.0
2023-10-24,B1003,22.0,330.0
2023-10-24,D1003,11.0,110.0
2023-10-25,A1001,1.0,167.0
2023-10-25,A1002,4.0,400.0
2023-10-25,A1004,4.0,556.0
2023-10-25,A1034,2.0,700.0
2023-10-25,B1002,17.0,340.0
2023-10-25,B1003,26.0,390.0
2023-10-25,D1003,13.0,130.0
2023-10-26,A1001,1.0,167.0
2023-10-26,A1002,4.0,400.0
2023-10-26,A1004,4.0,556.0
2023-10-26,A1034,3.0,1050.0
2023-10-26,B1002,14.0,280.0
2023-10-26,B1003,27.0,405.0
2023-10-26,D1003,13.0,130.0
2023-10-27,A1001,1.0,167.0
2023-10-27,A1002,3.0,300.0
2023-10-27,A1004,2.0,278.0
2023-10-27,A1034,1.0,350.0
2023-10-27,B1002,7.0,140.0
2023-10-27,B1003,24.0,360.0
2023-10-27,D1003,12.0,120.0
2023-10-28,A1001,1.0,167.0
2023-10-28,A1002,3.0,272.0
2023-10-28,A1004,3.0,349.0
2023-10-28,A1034,3.0,923.0
2023-10-28,B1002,10.0,209.0
2023-10-28,B1003,18.0,275.0
2023-10-28,D1003,8.0,75.0
2023-10-29,A1001,1.0,167.0
2023-10-29,A1002,3.0,272.0
2023-10-29,A1004,3.0,349.0
2023-10-29,A1034,3.0,923.0
2023-10-29,B1002,10.0,209.0
2023-10-29,B1003,18.0,275.0
2023-10-29,D1003,8.0,75.0
2023-10-30,A1001,3.0,450.0
2023-10-30,A1002,5.0,500.0
2023-10-30,A1004,5.0,695.0
2023-10-30,A1034,8.0,2800.0
2023-10-30,B1002,32.0,640.0
2023-10-30,B1003,51.0,765.0
2023-10-30,D1003,17.0,170.0
2023-10-31,A1001,5.0,750.0
2023-10-31,A1002,7.0,700.0
2023-10-31,A1004,5.0,695.0
2023-10-31,A1034,8.0,2800.0
2023-10-31,B1002,22.0,440.0
2023-10-31,B1003,31.0,465.0
2023-10-31,D1003,15.0,150.0
2023-11-01,A1001,3.0,450.0
2023-11-01,A1002,5.0,500.0
2023-11-01,A1004,3.0,417.0
2023-11-01,A1034,6.0,2100.0
2023-11-01,B1002,26.0,520.0
2023-11-01,B1003,44.0,660.0
2023-11-01,D1003,18.0,180.0
2023-11-02,A1001,3.0,450.0
2023-11-02,A1002,7.0,700.0
2023-11-02,A1004,5.0,695.0
2023-11-02,A1034,5.0,1750.0
2023-11-02,B1002,21.0,420.0
2023-11-02,B1003,34.0,510.0
2023-11-02,D1003,17.0,170.0
2023-11-03,A1001,2.0,300.0
2023-11-03,A1002,7.0,700.0
2023-11-03,A1004,3.0,417.0
2023-11-03,A1034,6.0,2100.0
2023-11-03,B1002,24.0,480.0
2023-11-03,B1003,36.0,540.0
2023-11-03,D1003,14.0,140.0
2023-11-04,A1001,1.0,150.0
2023-11-04,A1002,4.0,400.0
2023-11-04,A1004,1.0,139.0
2023-11-04,A1034,3.0,1050.0
2023-11-04,B1002,7.0,140.0
2023-11-04,B1003,25.0,375.0
2023-11-04,D1003,14.0,140.0
2023-11-05,A1001,1.0,167.0
2023-11-05,A1002,3.0,272.0
2023-11-05,A1004,3.0,349.0
2023-11-05,A1034,3.0,923.0
2023-11-05,B1002,10.0,209.0
2023-11-05,B1003,18.0,275.0
2023-11-05,D1003,8.0,75.0
2023-11-06,A1001,3.0,450.0
2023-11-06,A1002,7.0,700.0
2023-11-06,A1004,5.0,695.0
2023-11-06,A1034,6.0,2100.0
2023-11-06,B1002,13.0,260.0
2023-11-06,B1003,20.0,300.0
2023-11-06,D1003,8.0,75.0
2023-11-07,A1001,1.0,167.0
2023-11-07,A1002,3.0,300.0
2023-11-07,A1004,3.0,417.0
2023-11-07,A1034,3.0,1050.0
2023-11-07,B1002,11.0,220.0
2023-11-07,B1003,18.0,270.0
2023-11-07,D1003,9.0,90.0
2023-11-08,A1001,1.0,150.0
2023-11-08,A1002,5.0,500.0
2023-11-08,A1004,2.0,278.0
2023-11-08,A1034,6.0,2100.0
2023-11-08,B1002,7.0,140.0
2023-11-08,B1003,14.0,210.0
2023-11-08,D1003,7.0,70.0
2023-11-09,A1001,1.0,150.0
2023-11-09,A1002,3.0,300.0
2023-11-09,A1004,1.0,139.0
2023-11-09,A1034,3.0,923.0
2023-11-09,B1002,11.0,220.0
2023-11-09,B1003,22.0,330.0
2023-11-09,D1003,11.0,110.0
2023-11-10,A1001,1.0,167.0
2023-11-10,A1002,5.0,500.0
2023-11-10,A1004,3.0,417.0
2023-11-10,A1034,4.0,1400.0
2023-11-10,B1002,14.0,280.0
2023-11-10,B1003,29.0,435.0
2023-11-10,D1003,3.0,30.0
2023-11-11,A1001,1.0,167.0
2023-11-11,A1002,5.0,500.0
2023-11-11,A1004,1.0,139.0
2023-11-11,A1034,3.0,1050.0
2023-11-11,B1002,17.0,340.0
2023-11-11,B1003,23.0,345.0
2023-11-11,D1003,12.0,120.0
2023-11-12,A1001,1.0,167.0
2023-11-12,A1002,3.0,272.0
2023-11-12,A1004,3.0,349.0
2023-11-12,A1034,3.0,923.0
2023-11-12,B1002,10.0,209.0
2023-11-12,B1003,18.0,275.0
2023-11-12,D1003,8.0,75.0
2023-11-13,A1001,1.0,150.0
2023-11-13,A1002,3.0,272.0
2023-11-13,A1004,4.0,556.0
2023-11-13,A1034,4.0,1400.0
2023-11-13,B1002,10.0,200.0
2023-11-13,B1003,22.0,330.0
2023-11-13,D1003,12.0,120.0
2023-11-14,A1001,3.0,450.0
2023-11-14,A1002,7.0,700.0
2023-11-14,A1004,5.0,695.0
2023-11-14,A1034,5.0,1750.0
2023-11-14,B1002,22.0,440.0
2023-11-14,B1003,29.0,435.0
2023-11-14,D1003,15.0,150.0
2023-11-15,A1001,1.0,150.0
2023-11-15,A1002,3.0,272.0
2023-11-15,A1004,4.0,556.0
2023-11-15,A1034,3.0,1050.0
2023-11-15,B1002,10.0,200.0
2023-11-15,B1003,18.0,270.0
2023-11-15,D1003,10.0,100.0
2023-11-16,A1001,2.0,300.0
2023-11-16,A1002,3.0,272.0
2023-11-16,A1004,2.0,278.0
2023-11-16,A1034,5.0,1750.0
2023-11-16,B1002,19.0,380.0
2023-11-16,B1003,30.0,450.0
2023-11-16,D1003,13.0,130.0
2023-11-17,A1001,2.0,300.0
2023-11-17,A1002,3.0,300.0
2023-11-17,A1004,2.0,278.0
2023-11-17,A1034,4.0,1400.0
2023-11-17,B1002,12.0,240.0
2023-11-17,B1003,23.0,345.0
2023-11-17,D1003,6.0,60.0
2023-11-18,A1001,2.0,300.0
2023-11-18,A1002,5.0,500.0
2023-11-18,A1004,6.0,834.0
2023-11-18,A1034,4.0,1400.0
2023-11-18,B1002,12.0,240.0
2023-11-18,B1003,22.0,330.0
2023-11-18,D1003,11.0,110.0
2023-11-19,A1001,1.0,167.0
2023-11-19,A1002,3.0,272.0
2023-11-19,A1004,3.0,349.0
2023-11-19,A1034,3.0,923.0
2023-11-19,B1002,10.0,209.0
2023-11-19,B1003,18.0,275.0
2023-11-19,D1003,8.0,75.0
2023-11-20,A1001,2.0,300.0
2023-11-20,A1002,7.0,700.0
2023-11-20,A1004,5.0,695.0
2023-11-20,A1034,5.0,1750.0
2023-11-20,B1002,22.0,440.0
2023-11-20,B1003,33.0,495.0
2023-11-20,D1003,15.0,150.0
2023-11-21,A1001,1.0,167.0
2023-11-21,A1002,3.0,272.0
2023-11-21,A1004,3.0,417.0
2023-11-21,A1034,5.0,1750.0
2023-11-21,B1002,14.0,280.0
2023-11-21,B1003,23.0,345.0
2023-11-21,D1003,17.0,170.0
2023-11-22,A1001,1.0,150.0
2023-11-22,A1002,3.0,272.0
2023-11-22,A1004,3.0,417.0
2023-11-22,A1034,4.0,1400.0
2023-11-22,B1002,10.0,200.0
2023-11-22,B1003,15.0,225.0
2023-11-22,D1003,10.0,100.0
2023-11-23,A1001,1.0,167.0
2023-11-23,A1002,5.0,500.0
2023-11-23,A1004,3.0,417.0
2023-11-23,A1034,4.0,1400.0
2023-11-23,B1002,14.0,280.0
2023-11-23,B1003,29.0,435.0
2023-11-23,D1003,3.0,30.0
2023-11-24,A1001,2.0,300.0
2023-11-24,A1002,4.0,400.0
2023-11-24,A1004,1.0,139.0
2023-11-24,A1034,3.0,923.0
2023-11-24,B1002,11.0,220.0
2023-11-24,B1003,18.0,270.0
2023-11-24,D1003,10.0,100.0
2023-11-25,A1001,1.0,167.0
2023-11-25,A1002,3.0,272.0
2023-11-25,A1004,3.0,349.0
2023-11-25,A1034,3.0,923.0
2023-11-25,B1002,10.0,209.0
2023-11-25,B1003,18.0,275.0
2023-11-25,D1003,8.0,75.0
2023-11-26,A1001,1.0,167.0
2023-11-26,A1002,3.0,272.0
2023-11-26,A1004,3.0,349.0
2023-11-26,A1034,3.0,923.0
2023-11-26,B1002,10.0,209.0
2023-11-26,B1003,18.0,275.0
2023-11-26,D1003,8.0,75.0
2023-11-27,A1001,1.0,167.0
2023-11-27,A1002,4.0,400.0
2023-11-27,A1004,3.0,417.0
2023-11-27,A1034,3.0,1050.0
2023-11-27,B1002,11.0,220.0
2023-11-27,B1003,19.0,285.0
2023-11-27,D1003,13.0,130.0
2023-11-28,A1001,1.0,167.0
2023-11-28,A1002,3.0,272.0
2023-11-28,A1004,3.0,349.0
2023-11-28,A1034,3.0,923.0
2023-11-28,B1002,10.0,209.0
2023-11-28,B1003,18.0,275.0
2023-11-28,D1003,8.0,75.0
2023-11-29,A1001,1.0,167.0
2023-11-29,A1002,6.0,600.0
2023-11-29,A1004,4.0,556.0
2023-11-29,A1034,3.0,1050.0
2023-11-29,B1002,14.0,280.0
2023-11-29,B1003,28.0,420.0
2023-11-29,D1003,13.0,130.0
2023-11-30,A1001,1.0,150.0
2023-11-30,A1002,4.0,400.0
2023-11-30,A1004,7.0,973.0
2023-11-30,A1034,1.0,350.0
2023-11-30,B1002,13.0,260.0
2023-11-30,B1003,27.0,405.0
2023-11-30,D1003,12.0,120.0
2023-12-01,A1001,1.0,150.0
2023-12-01,A1002,5.0,500.0
2023-12-01,A1004,6.0,834.0
2023-12-01,A1034,4.0,1400.0
2023-12-01,B1002,12.0,240.0
2023-12-01,B1003,24.0,360.0
2023-12-01,D1003,12.0,120.0
2023-12-02,A1001,1.0,150.0
2023-12-02,A1002,3.0,272.0
2023-12-02,A1004,3.0,417.0
2023-12-02,A1034,5.0,1750.0
2023-12-02,B1002,15.0,300.0
2023-12-02,B1003,25.0,375.0
2023-12-02,D1003,17.0,170.0
2023-12-03,A1001,1.0,167.0
2023-12-03,A1002,3.0,272.0
2023-12-03,A1004,3.0,349.0
2023-12-03,A1034,3.0,923.0
2023-12-03,B1002,10.0,209.0
2023-12-03,B1003,18.0,275.0
2023-12-03,D1003,8.0,75.0
2023-12-04,A1001,1.0,150.0
2023-12-04,A1002,4.0,400.0
2023-12-04,A1004,4.0,556.0
2023-12-04,A1034,3.0,1050.0
2023-12-04,B1002,9.0,180.0
2023-12-04,B1003,23.0,345.0
2023-12-04,D1003,9.0,90.0
2023-12-05,A1001,1.0,167.0
2023-12-05,A1002,4.0,400.0
2023-12-05,A1004,4.0,556.0
2023-12-05,A1034,3.0,1050.0
2023-12-05,B1002,14.0,280.0
2023-12-05,B1003,27.0,405.0
2023-12-05,D1003,13.0,130.0
2023-12-06,A1001,2.0,300.0
2023-12-06,A1002,3.0,272.0
2023-12-06,A1004,3.0,417.0
2023-12-06,A1034,5.0,1750.0
2023-12-06,B1002,19.0,380.0
2023-12-06,B1003,28.0,420.0
2023-12-06,D1003,12.0,120.0
2023-12-07,A1001,1.0,167.0
2023-12-07,A1002,3.0,300.0
2023-12-07,A1004,2.0,278.0
2023-12-07,A1034,3.0,1050.0
2023-12-07,B1002,14.0,280.0
2023-12-07,B1003,18.0,270.0
2023-12-07,D1003,8.0,80.0
2023-12-08,A1001,1.0,167.0
2023-12-08,A1002,5.0,500.0
2023-12-08,A1004,1.0,139.0
2023-12-08,A1034,3.0,1050.0
2023-12-08,B1002,17.0,340.0
2023-12-08,B1003,22.0,330.0
2023-12-08,D1003,7.0,70.0
2023-12-09,A1001,2.0,300.0
2023-12-09,A1002,3.0,300.0
2023-12-09,A1004,2.0,278.0
2023-12-09,A1034,4.0,1400.0
2023-12-09,B1002,14.0,280.0
2023-12-09,B1003,21.0,315.0
2023-12-09,D1003,6.0,60.0
2023-12-10,A1001,1.0,167.0
2023-12-10,A1002,3.0,272.0
2023-12-10,A1004,3.0,349.0
2023-12-10,A1034,3.0,923.0
2023-12-10,B1002,10.0,209.0
2023-12-10,B1003,18.0,275.0
2023-12-10,D1003,8.0,75.0
2023-12-11,A1001,1.0,167.0
2023-12-11,A1002,3.0,272.0
2023-12-11,A1004,3.0,349.0
2023-12-11,A1034,3.0,923.0
2023-12-11,B1002,10.0,209.0
2023-12-11,B1003,18.0,275.0
2023-12-11,D1003,8.0,75.0
2023-12-12,A1001,2.0,300.0
2023-12-12,A1002,4.0,400.0
2023-12-12,A1004,5.0,695.0
2023-12-12,A1034,3.0,1050.0
2023-12-12,B1002,10.0,200.0
2023-12-12,B1003,25.0,375.0
2023-12-12,D1003,11.0,110.0
2023-12-13,A1001,1.0,150.0
2023-12-13,A1002,5.0,500.0
2023-12-13,A1004,1.0,139.0
2023-12-13,A1034,6.0,2100.0
2023-12-13,B1002,9.0,180.0
2023-12-13,B1003,14.0,210.0
2023-12-13,D1003,7.0,70.0
2023-12-14,A1001,1.0,150.0
2023-12-14,A1002,2.0,200.0
2023-12-14,A1004,1.0,139.0
2023-12-14,A1034,3.0,923.0
2023-12-14,B1002,8.0,160.0
2023-12-14,B1003,18.0,270.0
2023-12-14,D1003,8.0,80.0
2023-12-15,A1001,2.0,300.0
2023-12-15,A1002,3.0,300.0
2023-12-15,A1004,2.0,278.0
2023-12-15,A1034,3.0,1050.0
2023-12-15,B1002,14.0,280.0
2023-12-15,B1003,24.0,360.0
2023-12-15,D1003,7.0,70.0
2023-12-16,A1001,1.0,167.0
2023-12-16,A1002,2.0,200.0
2023-12-16,A1004,3.0,349.0
2023-12-16,A1034,3.0,923.0
2023-12-16,B1002,9.0,180.0
2023-12-16,B1003,14.0,210.0
2023-12-16,D1003,6.0,60.0
2023-12-17,A1001,1.0,167.0
2023-12-17,A1002,3.0,272.0
2023-12-17,A1004,3.0,349.0
2023-12-17,A1034,3.0,923.0
2023-12-17,B1002,10.0,209.0
2023-12-17,B1003,18.0,275.0
2023-12-17,D1003,8.0,75.0
2023-12-18,A1001,1.0,167.0
2023-12-18,A1002,3.0,272.0
2023-12-18,A1004,3.0,349.0
2023-12-18,A1034,3.0,923.0
2023-12-18,B1002,10.0,209.0
2023-12-18,B1003,18.0,275.0
2023-12-18,D1003,8.0,75.0
2023-12-19,A1001,1.0,167.0
2023-12-19,A1002,3.0,272.0
2023-12-19,A1004,2.0,278.0
2023-12-19,A1034,5.0,1750.0
2023-12-19,B1002,16.0,320.0
2023-12-19,B1003,21.0,315.0
2023-12-19,D1003,17.0,170.0
2023-12-20,A1001,3.0,450.0
2023-12-20,A1002,7.0,700.0
2023-12-20,A1004,5.0,695.0
2023-12-20,A1034,4.0,1400.0
2023-12-20,B1002,19.0,380.0
2023-12-20,B1003,39.0,585.0
2023-12-20,D1003,15.0,150.0
2023-12-21,A1001,1.0,167.0
2023-12-21,A1002,3.0,300.0
2023-12-21,A1004,3.0,417.0
2023-12-21,A1034,3.0,1050.0
2023-12-21,B1002,11.0,220.0
2023-12-21,B1003,18.0,270.0
2023-12-21,D1003,9.0,90.0
2023-12-22,A1001,2.0,300.0
2023-12-22,A1002,3.0,300.0
2023-12-22,A1004,2.0,278.0
2023-12-22,A1034,4.0,1400.0
2023-12-22,B1002,12.0,240.0
2023-12-22,B1003,22.0,330.0
2023-12-22,D1003,6.0,60.0
2023-12-23,A1001,1.0,167.0
2023-12-23,A1002,3.0,272.0
2023-12-23,A1004,3.0,349.0
2023-12-23,A1034,3.0,923.0
2023-12-23,B1002,10.0,209.0
2023-12-23,B1003,18.0,275.0
2023-12-23,D1003,8.0,75.0
2023-12-24,A1001,1.0,167.0
2023-12-24,A1002,3.0,272.0
2023-12-24,A1004,3.0,349.0
2023-12-24,A1034,3.0,923.0
2023-12-24,B1002,10.0,209.0
2023-12-24,B1003,18.0,275.0
2023-12-24,D1003,8.0,75.0
2023-12-25,A1001,2.0,300.0
2023-12-25,A1002,7.0,700.0
2023-12-25,A1004,3.0,417.0
2023-12-25,A1034,5.0,1750.0
2023-12-25,B1002,22.0,440.0
2023-12-25,B1003,38.0,570.0
2023-12-25,D1003,17.0,170.0
2023-12-26,A1001,3.0,450.0
2023-12-26,A1002,7.0,700.0
2023-12-26,A1004,5.0,695.0
2023-12-26,A1034,5.0,1750.0
2023-12-26,B1002,23.0,460.0
2023-12-26,B1003,32.0,480.0
2023-12-26,D1003,15.0,150.0
2023-12-27,A1001,2.0,300.0
2023-12-27,A1002,7.0,700.0
2023-12-27,A1004,5.0,695.0
2023-12-27,A1034,5.0,1750.0
2023-12-27,B1002,16.0,320.0
2023-12-27,B1003,28.0,420.0
2023-12-27,D1003,15.0,150.0
2023-12-28,A1001,2.0,300.0
